"tahun","nama_provinsi","nama_kabupaten","nama_kecamatan","nama_kelurahan","jenis_kelamin","agama","jumlah","periode_data"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN","Perempuan","Islam","105","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH","Perempuan","Islam","67","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","Islam","90","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS","Perempuan","Islam","54","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","CILINCING","MARUNDA","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","CILINCING","KALI BARU","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER TIMUR","Laki-laki","Katholik","7","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","CILINCING","ROROTAN","Laki-laki","Katholik","","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER BARAT","Laki-laki","Katholik","8","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR","Laki-laki","Katholik","18","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT","Laki-laki","Katholik","11","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","ANCOL","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Laki-laki","Katholik","28","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki-laki","Katholik","19","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki-laki","Katholik","8","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki-laki","Katholik","13","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI","Laki-laki","Katholik","11","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","RAWA BUAYA","Laki-laki","Katholik","9","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE","Laki-laki","Katholik","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KAPUK","Laki-laki","Katholik","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki-laki","Katholik","5","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki-laki","Katholik","7","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki-laki","Katholik","12","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki-laki","Katholik","18","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN SELATAN","Laki-laki","Katholik","9","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","WIJAYA KUSUMA","Laki-laki","Katholik","7","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TAMAN SARI","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KRUKUT","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MAPHAR","Laki-laki","Katholik","5","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TANGKI","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK","Laki-laki","Katholik","6","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","PINANGSIA","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TAMBORA","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KALI ANYAR","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI UTARA","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TANAH SEREAL","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KERENDANG","Laki-laki","Katholik","7","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki-laki","Katholik","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA UTARA","CILINCING","SUKAPURA","Laki-laki","Katholik","4","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","SRENGSENG SAWAH","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN UTARA","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN SELATAN","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","ULUJAMI","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PISANGAN BARU","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KAYU MANIS","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PAL MERIAM","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KEBON MANGGIS","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH","Laki-laki","Hindu","2","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","JAGAKARSA","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TAMBORA","Perempuan","Budha","15","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KALI ANYAR","Perempuan","Budha","8","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI UTARA","Perempuan","Budha","22","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TANAH SEREAL","Perempuan","Budha","22","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KERENDANG","Perempuan","Budha","13","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","Budha","10","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","Budha","33","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","Budha","21","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","Budha","38","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","Budha","8","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","Budha","10","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","Budha","3","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Perempuan","Budha","15","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","Budha","10","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","Budha","3","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","Budha","11","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","Budha","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","Budha","9","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL","Perempuan","Budha","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Perempuan","Budha","16","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH","Perempuan","Budha","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","SLIPI","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN","Perempuan","Budha","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","SRENGSENG","Perempuan","Budha","5","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Perempuan","Budha","2","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET TIMUR","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET BARAT","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM","Perempuan","Budha","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI","Perempuan","Budha","3","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","SETIA BUDI","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI","Perempuan","Budha","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","PINANGSIA","Perempuan","Budha","15","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","Islam","130","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","Islam","23","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","Islam","71","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","Islam","108","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","Islam","131","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN","Perempuan","Islam","86","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA","Perempuan","Islam","170","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI","Perempuan","Islam","92","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH","Perempuan","Islam","95","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH","Perempuan","Islam","61","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR","Perempuan","Islam","110","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Perempuan","Islam","71","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Perempuan","Islam","93","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Perempuan","Islam","83","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Perempuan","Islam","70","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Perempuan","Islam","43","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Perempuan","Islam","70","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Perempuan","Islam","97","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Perempuan","Islam","103","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Perempuan","Islam","101","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Perempuan","Islam","33","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Perempuan","Islam","185","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Perempuan","Islam","99","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Perempuan","Islam","127","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Perempuan","Islam","35","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Perempuan","Islam","100","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Perempuan","Islam","129","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Perempuan","Islam","128","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER","Perempuan","Islam","155","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA","Perempuan","Islam","122","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI","Perempuan","Islam","83","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA","Perempuan","Islam","96","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI","Perempuan","Islam","58","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR","Perempuan","Islam","91","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI","Perempuan","Islam","62","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA","Perempuan","Islam","122","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH","Perempuan","Islam","46","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU","Perempuan","Islam","103","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS","Perempuan","Islam","134","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR","Perempuan","Islam","172","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN","Perempuan","Islam","110","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN","Perempuan","Islam","110","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","RAMBUTAN","Perempuan","Islam","55","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","Islam","74","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki-laki","Katholik","10","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Laki-laki","Katholik","26","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki-laki","Katholik","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki-laki","Katholik","11","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES","Laki-laki","Katholik","14","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki-laki","Katholik","7","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL","Laki-laki","Katholik","","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Laki-laki","Katholik","9","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH","Laki-laki","Katholik","6","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","SLIPI","Laki-laki","Katholik","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN","Laki-laki","Katholik","5","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Laki-laki","Katholik","9","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA","Laki-laki","Katholik","17","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","SRENGSENG","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO","Laki-laki","Katholik","4","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Laki-laki","Katholik","6","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET TIMUR","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET BARAT","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM","Laki-laki","Katholik","8","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU","Laki-laki","Katholik","4","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","SETIA BUDI","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI","Laki-laki","Katholik","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET","Laki-laki","Katholik","1","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","GUNTUR","Laki-laki","Katholik","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR","Laki-laki","Katholik","2","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN","Laki-laki","Katholik","","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA","Laki-laki","Katholik","3","2015"
"2015","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG","Laki-laki","Katholik","7","2015"
"2015","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki-laki","Katholik","9","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Laki-laki","Hindu","1","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Laki-laki","Hindu","","2015"
"2015","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Laki-laki","Hindu","1","2015"
